"I added a video to a @YouTube playlist http:// youtu.be/4C1WhAXIDEU?a Freedom Friday: Are you making other people rich? Fall of Chicago,"
"The latest The Urban Asset Protection Daily! https:// paper.li/urbasset/14660 27498?edition_id=a64f1d60-be85-11e7-889f-0cc47a0d1609 … Thanks to @BlackBullTradn #bemmofdistinction"
