username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;replyTo
Johnathin79;2016-02-06 17:23;0;0;"Thanks for the recent follow @WhitestRabbit_ @france_poll @ColbyST1 Happy to connect :) have a great Saturday. (By http:// bit.ly/by_free_tweet_ thanks … )";;@WhitestRabbit_ @france_poll @ColbyST1;;"696021330882228224";https://twitter.com/Johnathin79/status/696021330882228224;
brendanoe60;2016-02-06 13:26;0;1;"@PipinFerreras @Elonex_Exper @ColbyST1 @HamidaAqterBari @TheMichaelBrown @rebekajl1 @LisaStabile36 @Pokerman4T pic.twitter.com/vZSP4lhYKD";;@PipinFerreras @Elonex_Exper @ColbyST1 @HamidaAqterBari @TheMichaelBrown @rebekajl1 @LisaStabile36 @Pokerman4T;;"695961846646513664";https://twitter.com/brendanoe60/status/695961846646513664;
McnealyGeorge;2016-02-04 12:11;0;0;"#welcometweet @Maxicat @AriSeshScribe @AspireVM @LiberalsBoreMe @ColbyST1 @sholmesconsult @AM_National via http:// uapp.ly";;@Maxicat @AriSeshScribe @AspireVM @LiberalsBoreMe @ColbyST1 @sholmesconsult @AM_National;#welcometweet;"695218074224492545";https://twitter.com/McnealyGeorge/status/695218074224492545;
cozella;2016-02-03 19:43;0;0;"@ColbyST1 so for what purpose are you following me";;@ColbyST1;;"694969464454971395";https://twitter.com/cozella/status/694969464454971395;
haldonahue;2016-02-03 19:08;0;0;"@ColbyST1 Thank you for following";;@ColbyST1;;"694960742504730624";https://twitter.com/haldonahue/status/694960742504730624;
