username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;replyTo
kylecox;2017-09-04 17:25;0;0;"@dannythehappies hey! I'm playing at Eddie's Attic on September 27th & would love to see ya there. Details here: http://www. ticketfly.com/event/1494434? utm_medium=api …";;@dannythehappies;;"904757309015982081";https://twitter.com/kylecox/status/904757309015982081;
kylecox;2017-06-27 18:32;0;0;"@dannythehappies Hey, I'm playing in ATL at Smith's Olde Bar on July 26th with my trio. Come hang! Details: http://www. smithsoldebar.com/events/whisker man-kyle-cox#.WVKjJBPysUE …";;@dannythehappies;#;"879769401473544192";https://twitter.com/kylecox/status/879769401473544192;
nicklepetri;2017-03-15 16:06;0;0;"@Dylacat @RealBenBailey @Danielle_E_1 @Mr_NewYork2u @Gab1Aldana @dannythehappies https:// mobile.twitter.com/nicklepetri/st atus/842044395914379264 …";;@Dylacat @RealBenBailey @Danielle_E_1 @Mr_NewYork2u @Gab1Aldana @dannythehappies;;"842044405301223424";https://twitter.com/nicklepetri/status/842044405301223424;
Sk88queen;2017-02-01 18:10;0;0;"Hey @Businessbooks4 @dannythehappies thanks for being top new followers this week! Much appreciated :) >> Get FREE? http:// bit.ly/_tweet_thanks";;@Businessbooks4 @dannythehappies;;"826855325114441730";https://twitter.com/Sk88queen/status/826855325114441730;
GreenEyedTwin;2017-01-29 21:05;0;0;"The Pursuit of @dannythehappies #MovieATwitterHandle";;@dannythehappies;#MovieATwitterHandle;"825812209137651712";https://twitter.com/GreenEyedTwin/status/825812209137651712;
YtUnstablSavage;2017-01-26 01:21;0;0;"@dannythehappies would you subscribe my channel ? https:// m.youtube.com/channel/UCjWZ7 ISlepqfVv_Z02tlkvw …";;@dannythehappies;;"824427017483538432";https://twitter.com/YtUnstablSavage/status/824427017483538432;
Griff_Sasquatch;2017-01-25 11:33;0;0;"@dannythehappies thanks for the follow. Please go to YouTube and subscribe to our YouTube channel "Griff N Sasquatch". Please RT";;@dannythehappies;;"824218656712179712";https://twitter.com/Griff_Sasquatch/status/824218656712179712;
BrettFishA;2017-01-24 12:57;0;0;"Game changer.";;;;"823877491085414401";https://twitter.com/BrettFishA/status/823877491085414401;dannythehappies
Juuustified;2017-01-24 12:24;0;0;"LOL WINNER";;;;"823869195440025601";https://twitter.com/Juuustified/status/823869195440025601;dannythehappies,midnight
RoganBarbara;2017-01-24 12:24;0;0;"Quit yer beefing. Alternative facts are real! Here's proof. http:// bit.ly/2j02Lnp";;;;"823869034630434817";https://twitter.com/RoganBarbara/status/823869034630434817;dannythehappies
Freshlee5nipes;2017-01-23 17:01;0;0;"@dannythehappies Thx4following #FreeDownloads #RockWithTheFresh #FRESHCOAST https:// m.soundcloud.com/freshlee-5nipe s/ … #DjMixes https:// hearthis.at/mbxk93l7/";;@dannythehappies;#FreeDownloads #RockWithTheFresh #FRESHCOAST #DjMixes;"823576342671130624";https://twitter.com/Freshlee5nipes/status/823576342671130624;
KelliBlackwood;2017-01-23 13:43;0;0;"says who? Nobody.";;;;"823526671567491073";https://twitter.com/KelliBlackwood/status/823526671567491073;dannythehappies
