username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;replyTo
XSovietNews;2017-11-03 13:07;4;0;"They include NewsPyongyang and NewYorkDem . https:// twitter.com/faisalislam/st atus/926434438011080704 …";;;;"926435693588570112";https://twitter.com/XSovietNews/status/926435693588570112;
HayesBrown;2017-11-01 19:21;138;213;"Among my favs so far: @BleepThePolice @destroymepls @LgbtRally @ItsTimeToSecede @DatWiseNigga @GwennyThot @NewYorkDem https:// twitter.com/deray/status/9 25803071246098433 …";;@BleepThePolice @destroymepls @LgbtRally @ItsTimeToSecede @DatWiseNigga @GwennyThot @NewYorkDem;;"925805095228461057";https://twitter.com/HayesBrown/status/925805095228461057;
ballerinaX;2017-10-18 00:24;0;0;"" NewYorkDem " https:// twitter.com/cjcmichel/stat us/920274941265752064 …";;;;"920445366566141953";https://twitter.com/ballerinaX/status/920445366566141953;
markdery;2017-06-07 15:52;0;0;"@NewYorkDem David Carlucci and the IDC bear responsibility. Primary him and all the IDC turncoats who kill progressive legislation. https:// twitter.com/NYCLU/status/8 72479252121346048 …";;@NewYorkDem;;"872481299310804992";https://twitter.com/markdery/status/872481299310804992;NYCLU
chaugh58;2017-05-16 03:43;3;3;"How do we get 1 of these on the Northway for @RepStefanik & on Thruway for @RepJohnFaso @NewYorkDem @nydems @AlbanyDemocrats @SaratogaDems https:// twitter.com/indivisiblefl1 3/status/864088644512075782 …";;@RepStefanik @RepJohnFaso @NewYorkDem @nydems @AlbanyDemocrats @SaratogaDems;;"864325387639287808";https://twitter.com/chaugh58/status/864325387639287808;
BigGrin94;2017-05-02 06:23;0;0;"@AARP @AFLCIO @NewYorkDem @emilyslist @MoveOn @IndivisibleTeam https:// twitter.com/sahilkapur/sta tus/859176636335390724 …";;@AARP @AFLCIO @NewYorkDem @emilyslist @MoveOn @IndivisibleTeam;;"859292136444788736";https://twitter.com/BigGrin94/status/859292136444788736;
jeanjjjeanie;2017-03-20 02:36;0;0;"#NoBo @WomensMarchNYC @NewYorkDem #TheResistance #MAGA #WakeUp pic.twitter.com/0UrFqrXnv2";;@WomensMarchNYC @NewYorkDem;#NoBo #TheResistance #MAGA #WakeUp;"843652459926962177";https://twitter.com/jeanjjjeanie/status/843652459926962177;jeanjjjeanie
Roxann_Minerals;2017-03-16 16:17;0;0;"@NewYorkDem Remember, @SenGillibrand voted FOR sending Nikki Haley to UN... So much for #womensrights #LGBT #equality in US &around world https:// twitter.com/hrw/status/842 406275434582018 …";;@NewYorkDem @SenGillibrand;#womensrights #LGBT #equality;"842409595289141248";https://twitter.com/Roxann_Minerals/status/842409595289141248;
SuzanneKelleher;2017-03-01 02:14;0;0;"@RepStefanik #NY21 She is a Trump fan. @TheDemocrats @NewYorkDem https:// twitter.com/MEPFuller/stat us/836761085118148609 …";;@RepStefanik @TheDemocrats @NewYorkDem;#NY21;"836761514874814465";https://twitter.com/SuzanneKelleher/status/836761514874814465;
Roxann_Minerals;2017-02-11 11:45;0;0;"NOT What NewYork (State) DEMOCRATS Voted For! State Level Culture ofWeakDems Aiding GOP, Trump https:// goo.gl/v5cOus @NewYorkDem @nydems";;@NewYorkDem @nydems;;"830382357635072000";https://twitter.com/Roxann_Minerals/status/830382357635072000;
Smichaels33;2017-02-10 02:10;0;0;". @NewYorker @UKUN_NewYork @NewYorkFBI @NewYorkFed @NewYorkDem @nyphospital @NewYorkStateHub @nytimes @NYTNational @nytpolitics #newyork #NY pic.twitter.com/Jd8arvPJnZ";;@NewYorker @UKUN_NewYork @NewYorkFBI @NewYorkFed @NewYorkDem @nyphospital @NewYorkStateHub @nytimes @NYTNational @nytpolitics;#newyork #NY;"829875046671872001";https://twitter.com/Smichaels33/status/829875046671872001;
bradford5445;2017-02-09 09:50;0;0;"@chuckschumer what a class act @cbs @abc @nbc @msnbc @pbs @foxnews @NewYorkDem @NewYorkGOP @foxandfriends @MitchMcConell https:// twitter.com/GartrellLinda/ status/829615491736010753 …";;@chuckschumer @cbs @abc @nbc @msnbc @pbs @foxnews @NewYorkDem @NewYorkGOP @foxandfriends @MitchMcConell;;"829628539368521728";https://twitter.com/bradford5445/status/829628539368521728;
svme;2017-01-05 05:38;1;0;"@GovCuomo @nytpolitics @NewYorkDem @NYStateBATs The only state left that treats 16 yr olds like adults http://www. blueridgenow.com/news/20170103/ state-law-change-for-juvenile-offenders-has-local-impact …";;@GovCuomo @nytpolitics @NewYorkDem @NYStateBATs;;"816881594963259392";https://twitter.com/svme/status/816881594963259392;
trump2016fpres;2016-11-02 19:01;0;0;"@FlaDems @MIGOP @HillaryforOH @PennsylvaniaDEP @NewYorkDem If U Voted 4 Obama,Look at What He Says About HRC!! ThinkB4 U Vote!She's Useless! pic.twitter.com/yOBnnPctuM";;@FlaDems @MIGOP @HillaryforOH @PennsylvaniaDEP @NewYorkDem;;"793890858407960577";https://twitter.com/trump2016fpres/status/793890858407960577;
gopgraham;2016-11-02 02:53;0;1;"CLINTON LIED ON BEING IN NEW YORK? @NewYorkGOP @NewYorkDem @LindaSuhler @TeamTrump @realDonaldTrump";;@NewYorkGOP @NewYorkDem @LindaSuhler @TeamTrump @realDonaldTrump;;"793647202602065921";https://twitter.com/gopgraham/status/793647202602065921;LindaSuhler
FawnChandler;2016-11-01 14:21;0;0;"@dailypenn @PureMichigan @Vikings @HouseDemocrats @wisconsindem @NewYorkDem @NewYorker @Louisiana_sos @CTDems @connecticutmag @MichiganDems https:// twitter.com/DanScavino/sta tus/793444218417086464 …";;@dailypenn @PureMichigan @Vikings @HouseDemocrats @wisconsindem @NewYorkDem @NewYorker @Louisiana_sos @CTDems @connecticutmag @MichiganDems;;"793457927826841600";https://twitter.com/FawnChandler/status/793457927826841600;
bradford5445;2016-10-24 05:18;0;0;"@oregondemocrats @OhioDemocracy @IdDemo @OkDemocrats @PADems @NewYorkDem @NJDemocrat @NCDemParty @wvdemocrats @SDDEM @TNDemocratsVote https:// twitter.com/bradford5445/s tatus/790420062721105920 …";;@oregondemocrats @OhioDemocracy @IdDemo @OkDemocrats @PADems @NewYorkDem @NJDemocrat @NCDemParty @wvdemocrats @SDDEM @TNDemocratsVote;;"790422164046356481";https://twitter.com/bradford5445/status/790422164046356481;
DanaElizabeth69;2016-09-16 01:50;0;0;"@NewYorkGOP @NewYorkDem @gene70 @teamvaxxed NEW YORK NEEDS VACCINE MADATE HELP NOW @realDonaldTrump @VaccineTopNews @Deena_Rivera @vaxtruth";;@NewYorkGOP @NewYorkDem @gene70 @teamvaxxed @realDonaldTrump @VaccineTopNews @Deena_Rivera @vaxtruth;;"776599131469049856";https://twitter.com/DanaElizabeth69/status/776599131469049856;
reoagt;2016-09-06 02:05;0;0;"I guess Hillary correct bout @NewYorkDem try really are stupid! https:// twitter.com/statespoll/sta tus/772817105934815232 …";;@NewYorkDem;;"772979078525702144";https://twitter.com/reoagt/status/772979078525702144;
susanjredwine;2016-09-03 00:13;0;0;"#NewYorkDem #NYC You know your city is going to turn into a tent city thanks to HRC, right? Take her back as Senator and keep her there #USA";;;#NewYorkDem #NYC #USA;"771863646125162496";https://twitter.com/susanjredwine/status/771863646125162496;
